B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
X3534	0.161865111444371	0	0.0102301979135311	0.0540409492665711	0	0.0696551872718661	0.272881390778887	0	0	0	0.147948349982481	0	0	0.118168309863816	0.00853388676355886	0.0367889079241107	0.0285892645077069	0	0	0.0681247295760033	0.023173714707097	0
A02R	0.0483691535203833	0	0.00680258284874613	0.228736991893244	0	0.00431433184063401	0.105559538336633	0.0535794476214051	0	0	0	0.0603389345788593	0	0.0797560292406833	0.18708935146689	0.1076316421531	0.0728630211002295	0	0.0449589753991918	0	0	0
X5861	0.0237989202525418	0	0	0.167806175610482	0	0.112779342410774	0	0	0.104067032528951	0	0.143873297402687	0	0	0.111839920250444	0.119800519228537	0	0.0107146915598086	0	0	0.199880096721509	0	0.00544000403426612
X3502	0.082057477949209	0	0.0170303589484349	0.204413388391608	0	0.16724143004668	0	0	0.139488557647002	0	0.0256917923107015	0	0.0283975602615613	0	0.00420223180043521	0.143096565348965	0.038970184580985	0	0	0.149410452714418	0	0
X3697	0.0706115440265136	0	0.0704514702704612	0.158994034145701	0	0.0420157519154566	0.0783525289644534	0	0.0132670688048731	0	0.0746130372673793	0	0	0.214737876700044	0.0402998979210801	0.12504280404723	0.0136129114623376	0	0	0.0980010744744706	0	0
X3527	0.105572017747637	0	0.0221214949813623	0.106340468019915	0.0111312089132855	0	0.136872788377962	0	0.0207850687005288	0	0.100366910692469	0	0	0.371055402406695	0.0396424586090905	0.0361044744703495	0.0172426239000949	0	0	0.0327650831806107	0	0
A1HA	0.0372534250143494	0	0	0.52596805104616	0	0	0	0.00298992961809925	0.16073759156825	0	0.0371539079176616	0.059920258398082	0.0391110596102028	0.0722902986787003	0.0433039113431824	0	0	0	0	0.0114550738648404	0.00981649294047205	0
A017	0.177424549884893	0	0.0885684996166322	0.0434795282831426	0	0.136575742498607	0	0	0.147236692396559	0	0.0423803444805105	0	0	0.201245198936072	0	0	0.00775444165801893	0	0	0.129542131071228	0.00138127641113524	0.0244115947632011
X6170	0.149425126500281	0	0.0223721905274592	0.0525574871683462	0	0.0951758065742397	0	0	0.0762297601668608	0	0.0541526272831582	0	0	0.253042160966786	0.0885671266145779	0.116155973934462	0.00511261134056549	0	0	0.0772275563453082	0	0.0099815725779549
X3542	0.141302598856702	0	0	0.0297845386799147	0.0585036127627807	0	0.193261160959547	0	0	0	0.113298521995574	0	0	0.289325316990043	0.0291767705860058	0.045820889585383	0.00921187700480625	0	0	0.0903147125792443	0	0
X3812	0.0634497289414512	0	0.0163722023922101	0.0640213087920228	0	0	0	0.00939848015688699	0.0968125113957121	0	0	0	0	0.640956817360929	0.0150356791628645	0.0380089992844724	0	0	0	0.0559442725134512	0	0
X6607	0.0900012416850242	0	0.0402930701175854	0.150247495016421	0	0.140686382991662	0.0348090506051821	0.0376239559807592	0.0619888102897136	0	0.0439216992358586	0	0	0.0667641780805676	0.0327362805136341	0.112003008763345	0.0315998925336294	0.0127337312700042	0	0.112185341578466	0.032405861338148	0
X6323	0.312701860709549	0.001321412109538	0.146010487482312	0.0667045164875089	0	0.178693425100805	0.0356641087618634	0	0.0470379619679991	0	0.0849865596123647	0	0	0.0564264937178229	0.0186720499608552	0.0259631172216366	0	0	0	0.0258180068677452	0	0
X3971	0.165051778812303	0	0.203743593648351	0.10369961440669	0	0.0458908008836075	0.112180309244415	0	0.0147976671790517	0	0.0389352163471879	0	0	0.0818266048617974	0.0316306323967002	0.0825206238272156	0.0300972202053244	0	0.0896259381873568	0	0	0
X6460	0.175621787967254	0	0.0136916790404708	0.0436790991746323	0	0.167079065206699	0.153574031631674	0	0.0102179387522798	0	0.0617021054620588	0	0	0.16713909663007	0.0616203376812484	0.0735832076022497	0.0337003040777092	0	0.0383913467736538	0	0	0
A56B	0.081644098789384	0	0	0	0	0.129500562049351	0	0.00952542687470345	0.0776144252673196	0	0.0465766145330128	0	0	0.402169244529783	0	0.127111250365374	0.0445233678793198	0	0	0.0586890326925837	0.0226459770191684	0
A00E	0.133618847153397	0	0.00749779331377341	0.0541164949882341	0	0.101490652643043	0.0270281339075223	0.0299158167897984	0.0387028176101956	0	0	0.0801614812459481	0	0.173410211411578	0.11741853734372	0.107582817773158	0.0837565947478729	0	0.0452998010717594	0	0	0
X6309	0.0541437301370962	0	0.076261684570706	0.177214630261984	0	0.0956831988845185	0.0989867699702636	0	0.0837510991216387	0	0.0858502973994858	0	0	0.127577024904249	0.0250161202867076	0.00354727721208549	0.0163525640243712	0	0	0.144611670689253	0.0110039325376404	0
